Date,Name,Subclass,Price,Division,Retailer
2025-08-13,Party Ice Ice Cubes 1.2 kg,Edible ices and ice cream,1.65,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Party Ice Ice Cubes 3 kg,Edible ices and ice cream,2.45,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Regis Choc Ice 0% Mini Bites 450 ml,Edible ices and ice cream,3.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Agrino 0% Added Sugar 4x135 ml,Edible ices and ice cream,3.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Regis Choc Ice Cream 0% Sugar 4x110 ml,Edible ices and ice cream,3.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Keo White Dry Wine 1 L,Wine from grapes,2.35,ALCOHOLIC BEVERAGES AND TOBACCO,Alphamega
2025-08-13,Mateus Rosé Wine 750 ml,Wine from grapes,4.95,ALCOHOLIC BEVERAGES AND TOBACCO,Alphamega
2025-08-13,Keo Red Dry Wine 1 L,Wine from grapes,2.35,ALCOHOLIC BEVERAGES AND TOBACCO,Alphamega
2025-08-13,Pedigree Dental Stix Biscuits for Medium Dogs 7 Pieces,Products for pets,3.99,RECREATION AND CULTURE,Alphamega
2025-08-13,Cesar Complete Liquid Food for Adult Dogs with Tender Chicken 150 g,Products for pets,1.55,RECREATION AND CULTURE,Alphamega
2025-08-13,Whiskas Compete Wet Cat Food Fish Favourites Salmon & Tuna in Jelly 1+ 4x85 g,Products for pets,1.99,RECREATION AND CULTURE,Alphamega
2025-08-13,Whiskas Complete Dry Adult Food for Cats Croquets with Chicken 1.9 kg,Products for pets,7.29,RECREATION AND CULTURE,Alphamega
2025-08-13,3A Parrot Seeds Mixture 800 g,Products for pets,1.99,RECREATION AND CULTURE,Alphamega
2025-08-13,Sprite Lemon-Lime 6x330 ml,Soft drinks,2.95,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Fanta Orange 6x330 ml,Soft drinks,3.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Pepsi Soft Drink 8x330 ml,Soft drinks,4.55,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Pepsi Zero Sugar 8x330 ml,Soft drinks,3.79,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Fanta Lemonade 6x330 ml,Soft drinks,4.15,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Kean 100% Orange Juice 1 L,Fruit and vegetable juices,2.1,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Agros 100% Orange Juice 9x250 ml,Fruit and vegetable juices,3.79,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Agros 100% Apple Juice 1 L,Fruit and vegetable juices,0.99,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Kean 5 Fruit Juice 9x250 ml,Fruit and vegetable juices,5.35,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Agros 100% Orange Juice 1 L,Fruit and vegetable juices,1.39,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Kean Tomato Juice 9x250 ml,Fruit and vegetable juices,5.39,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Lanitis Pure Apple Juice 1 L,Fruit and vegetable juices,1.65,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Sws Tomato Juice 4x175 ml,Fruit and vegetable juices,2.35,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Lanitis Orange Juice Without Orange Bits 1 L,Fruit and vegetable juices,1.89,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Agros 100% 8 Fruits Juice 1 L,Fruit and vegetable juices,1.19,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Kean Cranberry Fruit Drink 1 L,Fruit and vegetable juices,1.65,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Ambrosia Soyabean Oil 1L,Other edible oils,2.99,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Ambrosia Corn Oil 1 L,Other edible oils,4.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Alphamega Corn Oil 2 L,Other edible oils,6.49,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Huilor Rapeseed Oil 3L,Other edible oils,7.49,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Viola Pure Peanut Oil 2 L,Other edible oils,11.99,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Seedless White Grapes 500 g,Fresh or chilled fruit,2.9,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Red Grapefruit 1 kg,Fresh or chilled fruit,2.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Pineapple 1500 g,Fresh or chilled fruit,3.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Mango 1 kg,Fresh or chilled fruit,4.59,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Coconut Per Piece,Fresh or chilled fruit,1.69,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
2025-08-13,Dettol Power & Fresh Advance Multi-Purpose Spray Cleaner with Citrus 500 ml,Cleaning and maintenance products,2.79,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Alphamega
2025-08-13,Cif General Purpose Cream Cleaner Classic 500 ml,Cleaning and maintenance products,1.99,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Alphamega
2025-08-13,Klinex Spray 4in1 Lemon 750 ml,Cleaning and maintenance products,3.19,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Alphamega
2025-08-13,Ajax Expert Disinfectant and Surface Cleaner Trigger 500 ml,Cleaning and maintenance products,2.59,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Alphamega
2025-08-13,Fairy Ultra Original Dishwashing Liquid 900 ml,Cleaning and maintenance products,3.59,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Alphamega
2025-08-13,Eureka Washing-Up Liquid with Lemon & Vinegar 750 ml,Cleaning and maintenance products,2.09,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Alphamega
2025-08-13,Alphamega Cotton Buds 200 Pieces,"Articles for personal hygiene and wellness, esoteric products and beauty products",1.39,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Gillette Shaving Foam Sensitive Original Scent 200 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",2.35,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Neutro Roberts Roll on Deodorant Extra Delicate 50 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",2.69,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Nivea Men Deodorant Spray Dry Impact 150 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",2.95,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Listerine Cool Mint Mouthwash 250 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",3.19,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Garnier SkinActive Moisture Bomb Tissue Mask 1 Piece,"Articles for personal hygiene and wellness, esoteric products and beauty products",2.4,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Garnier Clarifying Wash With Vitamin C 200 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",5.95,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Le Petit Marseillais Extra Gentle Shower Cream Organic Vanilla Milk 650 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",3.15,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Aim Family Protection Herbal Toothpaste 75 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",1.65,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Sensodyne Complete Protection+ Cool Mint Toothpaste 75 ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",3.75,MISCELLANEOUS GOODS AND SERVICES,Alphamega
2025-08-13,Wholemeal Bread Sliced,Bread,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Village Bread Sliced,Bread,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Bananas,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Apple Pink,Fresh or chilled fruit,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Grapes White,Fresh or chilled fruit,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Apples Green,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Pears,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Apples Red Chief,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Blueberries,Fresh or chilled fruit,3.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Apples Golden,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Pomegranates,Fresh or chilled fruit,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Apples Royal Gala,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Oranges Merlin,Fresh or chilled fruit,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Oranges for Juice,Fresh or chilled fruit,1.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Pineapple,Fresh or chilled fruit,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Mango,Fresh or chilled fruit,3.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Tomatoes Ripe for Salsa,Fresh or chilled vegetables other than potatoes and other tubers,0.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Cucumbers fleid,Fresh or chilled vegetables other than potatoes and other tubers,0.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Red Onions,Fresh or chilled vegetables other than potatoes and other tubers,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Cucumbers Greenhouse,Fresh or chilled vegetables other than potatoes and other tubers,0.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Cherry Tomatos,Fresh or chilled vegetables other than potatoes and other tubers,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Mixed Peppers,Fresh or chilled vegetables other than potatoes and other tubers,3.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Potatoes Washed,Potatoes,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,St. Nicholas Water,Mineral or spring waters,2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Dried Prunes with Pit,Dried fruit and nuts,3.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Smoked Turkey,"Dried, salted or smoked meat",3.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Ham,"Dried, salted or smoked meat",4.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Lettuce Cos,Fresh or chilled vegetables other than potatoes and other tubers,0.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,TZIVERTI Cyprus Wildflowers Honey squeeze 485g,"Jams, marmalades and honey",5.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Philadelphia Original,Cheese and curd,3.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Kellogg's Special K Classic 375g,Breakfast cereals,4.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,Kellogg's Crunchy Nut 375 g,Breakfast cereals,4.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Opa
2025-08-13,ARTOZYM traditional pitta bread x 5pcs 550g,Other bakery products,1.75,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,PERSEAS white sliced loaf 750g,Other bakery products,2.25,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,American type buns for hot dogs 4pcs,Other bakery products,1.55,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,BAKANDYS traditional wheat crisp rolls (with sesame seeds and spices) 300g,Other bakery products,2.79,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,JOHNSOF Double Baked wheat croutons 320g,Other bakery products,3.34,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ELITE wheat rusks 500g (3+1 FREE),Other bakery products,2.71,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ELITE wheat & rye rusks 360g (3+1 FREE),Other bakery products,2.49,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,BARILLA spaghetti 500g (n.5),Pasta products and couscous,1.75,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MELISSA spaghetti No6 500g,Pasta products and couscous,1.47,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MELISSA orzo 500g,Pasta products and couscous,1.4,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MITSIDES spaghetti 500g,Pasta products and couscous,1.46,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MITSIDES orzo 500g,Pasta products and couscous,1.62,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MITSIDES mezzani A 500g,Pasta products and couscous,1.62,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MITSIDES traditional Cyprus macaroni 500g,Pasta products and couscous,1.79,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,TRIUMPH spaghetti 500g,Pasta products and couscous,1.6,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,TILDA basmati rice 1kg,Rice,7.6,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,3A basmati rice 1kg,Rice,3.87,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,3A premium jasmine rice 1kg,Rice,3.4,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,SAILOR table sea salt 250g (plastic),"Salt, spices and culinary herbs",0.65,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATION SPICES jar mixed herbs 15g,"Salt, spices and culinary herbs",0.84,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATIONS SPICES jar turmeric 50g,"Salt, spices and culinary herbs",1.26,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATION SPICES jar sweet paprica 50g,"Salt, spices and culinary herbs",1.26,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATION SPICES jar thyme 20g,"Salt, spices and culinary herbs",0.89,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATION SPICES jar parsley 15g,"Salt, spices and culinary herbs",1.05,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATION SPICES jar basil 20g,"Salt, spices and culinary herbs",0.89,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CARNATION SPICES jar rosemary 20g,"Salt, spices and culinary herbs",0.89,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,SERANO cashew nuts raw 140g,Dried fruit and nuts,3.4,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,SERANO hazelnut kernels raw 150g,Dried fruit and nuts,3.51,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,SERANO Roasted salted peanuts 200g,Dried fruit and nuts,1.76,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,dried fruit AMALIA β€“ apricots 250g,Dried fruit and nuts,4.54,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,dried fruit KARPOS APO TH GH MAS β€“ prunes with pit 400g,Dried fruit and nuts,3.78,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,dried fruit AMALIA β€“ dates 250g,Dried fruit and nuts,1.98,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,dried fruit SERANO β€“ raisins 300g,Dried fruit and nuts,2.26,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,dried fruit SERANO β€“ prunes without pit 250g,Dried fruit and nuts,3.75,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,honey β€“ MAVROUDES 380g,"Jams, marmalades and honey",2.84,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,honey β€“ TZIVERTI Cyprus wildflowers 500g,"Jams, marmalades and honey",6.43,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,honey β€“ OROS MAXAIRA blossom honey squeezy 480g,"Jams, marmalades and honey",7.56,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,LAYS salt & vinegar 160g,Crisps,2.1,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,LAYS salted 160g,Crisps,2.1,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,EL SABOR nacho chips 225g β€“ Texas BBQ (gluten free),Crisps,2.26,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MITSIDES tomato paste 4x70g,"Sauces, condiments",2.31,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,KEAN pomilori seived tomatoes 690g,"Sauces, condiments",2.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,SWS tomato paste 425g,"Sauces, condiments",2.27,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MITSIDES passata 3x500g (Economy Pack),"Sauces, condiments",3.08,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,stock MAGGI cubes chicken (12pcs) 132g,"Sauces, condiments",1.75,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,stock MAGGI cubes vegetable (12pcs) 132g,"Sauces, condiments",2.39,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,stock MAGGI cubes for pasta (12pcs) 132g,"Sauces, condiments",2.28,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,stock KNORR cubes chicken (12pcs) 120g,"Sauces, condiments",1.53,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,stock KNORR cubes vegetables without salt (8pcs) 72g,"Sauces, condiments",1.82,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,AMBROSIA sunflower oil 4L,Other edible oils,12.34,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,RIO MARE tuna in olive oil 2 X 160g,"Dried, smoked or salted fish and seafood",6.0,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,RIO MARE tuna in olive oil 3x80g,"Dried, smoked or salted fish and seafood",5.24,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,TRATA smoked herring fillet 150g,"Dried, smoked or salted fish and seafood",2.5,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,FLOKOS Mackeler Fillet 150g β€“ Smoked in Vegetable Oil,"Dried, smoked or salted fish and seafood",3.57,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CHAMEAU anchovies flat fillets 50g,"Dried, smoked or salted fish and seafood",1.56,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,KARLA corned beef 340g,Other meat preparations,3.78,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,TULIP chopped ham 200g,Other meat preparations,3.02,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ZWAN luncheon meat chicken 200g,Other meat preparations,2.94,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MESOGIOS Chickpeas 400g,"Dried vegetables, other preserved or processed vegetables",0.88,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MESOGIOS sweet corn 340g,"Dried vegetables, other preserved or processed vegetables",1.18,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MESOGIOS sliced mushrooms 400g,"Dried vegetables, other preserved or processed vegetables",1.49,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,NOYNOY sweetened condensed milk 397g,Other milk products,2.05,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,soup HEINZ vegetable 400g,Other food products n.e.c.,2.48,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,FROU FROU Joker 300g (9+3 FREE),Other food products n.e.c.,4.82,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,FROU FROU morning coffee 150g,Other food products n.e.c.,1.33,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,KINDER chocolate 4x50g,Other food products n.e.c.,1.09,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,OREO Original creme biscuits 154g,Other food products n.e.c.,1.79,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,PAPADOPOULOS sandwich biscuits 200g β€“ chocolate cream filling,Other food products n.e.c.,1.51,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,flour MITSIDES all purpose 1kg,Flours and other cereals,1.37,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,BAKANDYS couverture (4Γ—37.5g)150g β€“ milk chocolate,Chocolate,1.89,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,starch AMALIA maize powdered 500g,Confectionery products,1.03,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,starch MONAMI corn flour 350g,Confectionery products,2.29,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,lady fingers BAKANDYS 200g,Confectionery products,2.29,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,yeast YIOTIS dry instant (3 sachets x 8g) 24g,Confectionery products,1.03,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,SPRY pure vegetable shortening 350g,Confectionery products,3.31,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,TOMATOES local 1Kg,Fresh or chilled vegetables other than potatoes and other tubers,2.6,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CUCUMBERS local 1Kg,Fresh or chilled vegetables other than potatoes and other tubers,0.95,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,CHERRY TOMATOES local 500g,Fresh or chilled vegetables other than potatoes and other tubers,2.52,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,PEPPERS green local 750g,Fresh or chilled vegetables other than potatoes and other tubers,3.15,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,POTATOES fresh local 3Kg bag,Potatoes,2.5,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,BANANAS imported 1kg,Fresh or chilled fruit,1.7,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,APPLES pink lady 1kg,Fresh or chilled fruit,3.5,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,GRAPES RED 1kg,Fresh or chilled fruit,6.25,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,GRAPES white 1kg,Fresh or chilled fruit,4.35,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,APPLES grany smith imported 1kg,Fresh or chilled fruit,2.81,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,PEARS imported 1kg,Fresh or chilled fruit,3.5,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,APPLES galant 1kg,Fresh or chilled fruit,3.9,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,BLUEBERRIES 125g,Fresh or chilled fruit,3.49,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,APPLES golden delicious 1kg,Fresh or chilled fruit,2.81,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,APPLES starkin imported 1kg,Fresh or chilled fruit,2.81,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ORANGES merlin 1kg,Fresh or chilled fruit,2.9,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,PINEAPPLE imported apprx 1.500kg,Fresh or chilled fruit,2.99,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,MANGO imported apprx 500g,Fresh or chilled fruit,3.25,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,COCONUT per piece,Fresh or chilled fruit,2.35,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ARLYCO pork neck chops apprx 850g β€“ 900g,Pork,6.38,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ARLYCO pork shoulder for souvla apprx 1500g,Pork,8.14,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,LAMB LEG for souvla ( per Kg ),Lamb and goat,13.39,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,LAMB CHOPS ( per Kg ),Lamb and goat,14.95,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ARLYCO Beef minced meat 650g,Beef and veal,11.18,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,long life BERTI semi-skimmed milk 1.5% fat 1L,Low fat milk,1.17,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,ROYAL sweetened condensed milk 397g,Low fat milk,2.17,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
2025-08-13,LANITIS milk semi skimmed 1.5% 2L,Low fat milk,3.05,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheap Basket
